STT,doi/PMID,Abstract/Introduction,Journal type,experiment,model,relation ,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Abstract,original article,in vitro,cell line,bioprocess_protein,,glycolysis,biological_process,NPC1,protein/gene,"""We found that NPC1 inhibition significantly increased glycolysis and pentose phosphate pathway flux while decreasing mitochondrial metabolism.""<br>Lý do: Sự ức chế chức năng của NPC1 làm thay đổi đáng kể quá trình đường phân, cho thấy NPC1 tham gia điều hòa quá trình sinh học này.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Abstract,original article,in vitro,cell line,bioprocess_protein,,pentose phosphate pathway,biological_process,NPC1,protein/gene,"""We found that NPC1 inhibition significantly increased glycolysis and pentose phosphate pathway flux while decreasing mitochondrial metabolism.""<br>Lý do: NPC1 có liên quan đến việc duy trì sự cân bằng của con đường pentose phosphate trong tế bào BMEC.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Abstract,original article,in vitro,cell line,bioprocess_protein,,mitochondrial metabolism,biological_process,NPC1,protein/gene,"""We found that NPC1 inhibition significantly increased glycolysis and pentose phosphate pathway flux while decreasing mitochondrial metabolism.""<br>Lý do: NPC1 tham gia vào việc duy trì hoặc thúc đẩy quá trình chuyển hóa tại ty thể.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Abstract,original article,in vitro,cell line,drug_effect,,hydroxypropyl-β cyclodextrin ,drug,metabolic phenotype,phenotype,"""Finally, we found that co-treatment with hydroxypropyl-β cyclodextrin (HPβCD) partially restored metabolic phenotype in U18666A-treated BMECs, suggesting that this drug may have therapeutic effects on the brain endothelium in NP-C.""<br>Lý do: Thuốc HPβCD gây ra hiệu ứng (effect) khôi phục lại kiểu hình chuyển hóa đã bị rối loạn.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Abstract,original article,in vitro,cell line,anatomy_disease,,brain microvascular endothelial cells ,anatomy,Niemann-Pick Disease Type C,disease,"""Together, our data highlight the importance of NPC1 in BMEC metabolism and implicate brain endothelial dysfunction in NP-C pathogenesis.""<br>Lý do: Văn bản thiết lập mối liên hệ giữa sự rối loạn chức năng của cấu trúc giải phẫu BMEC và cơ chế bệnh sinh của NP-C.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Introduction,original article,in vitro,cell line,pathway_protein,,intracellular cholesterol trafficking,pathway,NPC1,protein/gene,"""We therefore investigated how disruption of intracellular cholesterol trafficking with the NPC1 inhibitor U18666A altered BMEC metabolism and glucose availability.""<br>Lý do: NPC1 là protein đóng vai trò then chốt trong con đường vận chuyển cholesterol nội bào.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,39706535,Abstract,original article,in vitro,cell line,anatomy_protein_present,,brain microvascular endothelial cells ,anatomy,NPC1,protein/gene,"""Together, our data highlight the importance of NPC1 in BMEC metabolism and implicate brain endothelial dysfunction in NP-C pathogenesis.""<br>Lý do: Văn bản xác định sự hiện diện và vai trò quan trọng của protein NPC1 bên trong cấu trúc tế bào BMEC.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41147391,,original article,,,,,,,,,,LẠC ĐỀ-- BỎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,37939513,,original article,,,,,,,,,,LẠC ĐỀ-- BỎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,disease_phenotype_positive,,atherosclerosis,disease,accumulating of cholesterol crystals in the lysosome,phenotype,"""Cholesterol crystals (CCs), originally accumulating in the lysosome of cholesterol-laden cells, can aggravate the progression of atherosclerosis"". (Luật 2: Khôi phục CCs thành cholesterol crystals).",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_effect,,β-cyclodextrin,drug,remove lysosomes cholesterol crystal,phenotype,"""β-cyclodextrin (CD) is a potent cholesterol acceptor or CC solubilizer"". (Luật 2: Khôi phục CD thành β-cyclodextrin và CC thành cholesterol crystals).",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_effect,,poly-β-cyclodextrin,drug,lysosomal cholesterol crystals solubilizer,phenotype,"""Here, we exploit poly-β-cyclodextrin (pCD) as a lysosomal CC solubilizer..."". (Luật 2: Khôi phục pCD thành poly-β-cyclodextrin).",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_effect,,poly-β-cyclodextrin,drug,dissolve cholesterol crystals into free cholesterol,phenotype,"""...pCD/pBM-SNA disassembles, recovers the CD cavity to dissolve CCs into free cholesterol..."". (Luật 2: Khôi phục toàn bộ pCD/pBM-SNA thành tên đầy đủ của nanoassembly).",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,indication,,poly-β-cyclodextrin,drug,atherosclerosis,disease,"""...finally enhancing the cholesterol efflux and promoting atherosclerosis regression"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,indication,,poly-β-cyclodextrin,drug,Niemann-Pick type C diseases,disease,"""Our findings provide an “OFF−ON” tactic to remove lysosomal CCs for antiatherosclerosis as well as other diseases such as Niemann−Pick type C diseases..."".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_drug,,benzimidazole,drug,β-cyclodextrin,drug,"""Our findings provide an “OFF−ON” tactic to remove lysosomal CCs for antiatherosclerosis as well as other diseases such as Niemann−Pick type C diseases..."".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,disease_phenotype_positive,,Niemann-Pick type C diseases,disease,excessive cholesterol accumulation in the lysosome,phenotype,"""...Niemann−Pick type C diseases with excessive cholesterol accumulation in the lysosome"". (Luật 1: X là disease, Y là phenotype).",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_effect,,poly-β-cyclodextrin,drug,lysosomal cholesterol crystals solubilizer,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_effect,,Benzimidazole ,drug,pH-sensitive switch,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34748340,Abstract,original article,in vitro,cell line,drug_effect,,poly-β-cyclodextrin-benzimidazole supramolecular nanoassembly,drug,remove lysosomal cholesterol crystals,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,35190686,,original article,,,,,,,,,,LẠC ĐỀ-- BỎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,38763706,Abstract,original article,in vitro,human,indication,,2-Hydroxypropyl-β-cyclodextrin ,drug,Niemann-Pick Disease Type C,disease,"""Beyond its role as an excipient, HPBCD achieved orphan drug status in 2015 for Niemann-Pick type C disease treatment"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,disease_phenotype_positive,,Niemann-Pick Disease Type C1,disease,neurovisceral lipid storage disorder,phenotype,"""Niemann−Pick disease type C1 (NPC1), a neurovisceral lipid storage disorder"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,anatomy_disease,,brain,anatomy,Niemann-Pick Disease Type C1,disease,"""various organs such as the brain, spinal cord, intestines, and liver−spleen region in the NPC1 mutant fish... unique lipid signatures for different NPC1-affected organs"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,anatomy_disease,,spinal cord,anatomy,Niemann-Pick Disease Type C1,disease,"""various organs such as the brain, spinal cord, intestines, and liver−spleen region in the NPC1 mutant fish... unique lipid signatures for different NPC1-affected organs"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,anatomy_disease,,intestines,anatomy,Niemann-Pick Disease Type C1,disease,"""various organs such as the brain, spinal cord, intestines, and liver−spleen region in the NPC1 mutant fish... unique lipid signatures for different NPC1-affected organs"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,anatomy_disease,,liver−spleen region,anatomy,Niemann-Pick Disease Type C1,disease,"""various organs such as the brain, spinal cord, intestines, and liver−spleen region in the NPC1 mutant fish... unique lipid signatures for different NPC1-affected organs"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,disease_phenotype_positive,,Niemann-Pick Disease Type C1,disease,neurodegenerative disorder,phenotype,"""Niemann−Pick disease type C1 (NPC1), a neurovisceral lipid storage disorder causing both neurodegenerative disorder and visceral organ damage."".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,disease_phenotype_positive,,Niemann-Pick Disease Type C1,disease,visceral organ damage,phenotype,"""Niemann−Pick disease type C1 (NPC1), a neurovisceral lipid storage disorder causing both neurodegenerative disorder and visceral organ damage."".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,phenotype_protein,,alteration of sphingolipids,phenotype,NPC1,protein/gene,"""several sphingolipids and phospholipids showed significant alterations... in the NPC1 mutant fish"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,disease_phenotype_positive,,Niemann-Pick disease type C1,disease,impaired lipid storage,phenotype,"""unique lipid signatures for different NPC1-affected organs, which might offer insights into the link between the impaired lipid storage and subsequent clinical symptoms"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,34061502,Abstract,original article,ex vivo,zebrafish,disease_phenotype_positive,,Niemann-Pick disease type C1,disease,hepatosplenomegaly,phenotype,"""unique lipid signatures for different NPC1-affected organs... subsequent clinical symptoms, such as neurodegeneration and hepatosplenomegaly.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,human,indication,,2-hydroxypropyl-β-cyclodextrin,drug,Niemann-Pick Disease Type C,disease,"HP-β-CD đang được nghiên cứu trong các thử nghiệm lâm sàng để điều trị bệnh NPC. Trích: ""treating this disease in clinical trials"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,neurodegeneration,phenotype,"Bệnh NPC dẫn đến tình trạng thoái hóa thần kinh đặc trưng. Trích: ""resulting in neurodegeneration"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,hepatosplenomegaly,phenotype,"Gan lách to là một biểu hiện kiểu hình của bệnh lý NPC. Trích: ""resulting in ... hepatosplenomegaly"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,mice,drug_effect,,6-O-α-maltosyl-β-CD,drug,NPC manifestations,phenotype,"G2-γ-CD có khả năng cải thiện các biểu hiện của bệnh NPC trên mô hình chuột. Trích: ""ameliorated NPC manifestations in model mice"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,mice,drug_effect,,2-hydroxypropyl-β-cyclodextrin,drug,ototoxicity,phenotype,"Độc tính trên tai là một tác dụng phụ (hiệu ứng kiểu hình) đáng lo ngại của HP-β-CD. Trích: ""ototoxicity remain a concern"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Introduction,original article,in vitro,cell line,drug_effect,,2-hydroxypropyl-γ-CD,drug,cholesterol accumulation,pathology,"HP-γ-CD làm giảm sự tích tụ cholesterol bất thường trong tế bào bệnh nhân. Trích: ""attenuated the cholesterol accumulation"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Introduction,original article,in vitro,cell line,drug_effect,,6-O-α-maltosyl-β-CD,drug,cholesterol accumulation,pathology,"G2-β-CD làm giảm tích tụ cholesterol trong các tế bào thiếu hụt NPC1. Trích: ""reduced cholesterol accumulation"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vitro,cell line,bioprocess_protein,,intracellular cholesterol trafficking,biological_process,NPC1,protein/gene,"Protein NPC1 đóng vai trò then chốt trong quá trình vận chuyển cholesterol nội bào. Trích: ""dysfunction of intracellular cholesterol trafficking in NPC1-null cells"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Introduction,original article,in vitro,cell line,drug_bioprocess,,6-O-α-maltosyl-β-CD,drug,cholesterol solubilization,biological_process,"G2-γ-CD tác động lên quá trình hòa tan cholesterol để điều trị bệnh. Trích: ""fine-tuned cholesterol solubilizer for treating NPC"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,mice,drug_effect,,6-O-α-maltosyl-β-CD,drug,ototoxicity,phenotype,"G2-γ-CD cho thấy độc tính trên tai thấp hơn đáng kể so với HP-β-CD trên mô hình chuột. Trích: ""showed lower ototoxicity in mice than HP-β-CD""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Introduction,original article,in vivo,mice,drug_effect,,6-O-α-maltosyl-β-CD,drug,hepatic and neuronal disorders,phenotype,"G2-γ-CD được kiểm chứng là làm giảm các rối loạn về gan và thần kinh trên chuột thiếu hụt NPC1. Trích: ""examined the effect of G2-γ-CD on hepatic and neuronal disorders"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Abstract,original article,in vivo,mice,drug_effect,,6-O-α-maltosyl-β-CD,drug,auditory function,phenotype,"Nghiên cứu xác nhận G2-γ-CD duy trì chức năng thính giác mà không gây tổn thương. Trích: ""without hearing loss"" và ""on auditory function in WT mice",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,36116252,Introduction,original article,in vivo,mice,indication,,6-O-α-maltosyl-β-CD,drug,Niemann-Pick Disease Type C,disease,"G2-β-CD được xác định là có tiềm năng điều trị trên các mô hình bệnh NPC. Trích: ""therapeutic potential against ... in vivo NPC models",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vivo,human,disease_phenotype_positive,,Idiopathic pulmonary fibrosis,disease,accumulation of fibroblasts,phenotype,"Bệnh xơ phổi vô căn liên quan đến sự tích tụ quá mức của nguyên bào sợi. Trích: ""involves excessive accumulation of fibroblasts"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vivo,human,disease_phenotype_positive,,Idiopathic pulmonary fibrosis,disease,accumulation of myofibroblasts,phenotype,"Bệnh xơ phổi vô căn đặc trưng bởi sự tích tụ quá mức của các nguyên bào sợi cơ. Trích: ""The disease involves excessive accumulation of ... myofibroblasts""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vitro,cell line,bioprocess_protein,,fibroblast-to-myofibroblast differentiation,biological_process,Transforming growth factor-β1,protein/gene,"TGF-β1 là yếu tố thúc đẩy quá trình biệt hóa nguyên bào sợi. Trích: ""promotes fibroblast-to-myofibroblast differentiation (FMD)"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vitro,cell line,drug_protein,,N-butyldeoxynojirimycin,drug,glucosylceramide synthase,protein/gene,"NB-DNJ hoạt động như một chất ức chế enzyme GCS. Trích: ""an inhibitor of glucosylceramide synthase (GCS)"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vivo,human,indication,,N-butyldeoxynojirimycin,drug,Niemann-Pick Disease Type C,disease,"NB-DNJ là thuốc đã được phê duyệt lâm sàng để điều trị bệnh NPC. Trích: ""clinically approved drug for treating Niemann–Pick disease type C"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vivo,human,indication,,N-butyldeoxynojirimycin,drug,Gaucher disease type 1,disease,"NB-DNJ được chỉ định điều trị cho bệnh Gaucher loại 1. Trích: ""clinically approved drug for treating ... Gaucher disease type 1"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vitro,cell line,drug_bioprocess,,N-butyldeoxynojirimycin,drug,TGF-β1-induced FMD,biological_process,"NB-DNJ có khả năng ức chế quá trình FMD do TGF-β1 gây ra. Trích: ""inhibited TGF-β1-induced FMD"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Introduction,original article,in vitro,cell line,drug_protein,,N-butyldeoxynojirimycin,drug,Smad2/3,protein/gene,"NB-DNJ tác động bằng cách ngăn chặn sự chuyển vị vào nhân của Smad2/3. Trích: ""inhibiting the nuclear translocation of Smad2/3"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vivo,mice,exposure_disease,,Bleomycin,exposure,pulmonary fibrosis,disease,"Bleomycin được dùng để gây ra tình trạng xơ phổi trên mô hình chuột. Trích: ""bleomycin (BLM)-induced pulmonary fibrosis"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,36804125,Abstract,original article,in vivo,mice,drug_effect,,N-butyldeoxynojirimycin,drug,lung injury,pathology,"NB-DNJ giúp cải thiện đáng kể tình trạng tổn thương phổi thực nghiệm. Trích: ""markedly ameliorated lung injury"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
