disease_cohort,path_id,anchor_disease_id,anchor_disease_name,anchor_disease_source,path_length,end_node_id,end_node_type,end_node_name,end_node_source,path_node_names,path_node_types,path_relations,novel_edge_count,literature_edge_count
Tay-Sachs,0a3c86d17b137a35,10100,Tay-Sachs disease,MONDO,2,5233,disease,non-small cell lung carcinoma,MONDO,Tay-Sachs disease (disease) > SNCA (gene/protein) > non-small cell lung carcinoma (disease),disease > gene/protein > disease,associated with > associated with,2,1
Tay-Sachs,8fe0bf71f7ee71b5,10100,Tay-Sachs disease,MONDO,2,8047,molecular_function,enzyme activator activity,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > enzyme activator activity (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,58e42e3df8bca691,10100,Tay-Sachs disease,MONDO,2,140311,molecular_function,protein sequestering activity,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > protein sequestering activity (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,8a7ae13ea39bc5b5,10100,Tay-Sachs disease,MONDO,2,8289,molecular_function,lipid binding,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > lipid binding (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,41144836bf9404df,10100,Tay-Sachs disease,MONDO,2,19899,molecular_function,enzyme binding,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > enzyme binding (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,713f81c50a450550,10100,Tay-Sachs disease,MONDO,2,15631,molecular_function,tubulin binding,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > tubulin binding (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,2138c703b9f8ead5,10100,Tay-Sachs disease,MONDO,2,4869,molecular_function,cysteine-type endopeptidase inhibitor activity,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > cysteine-type endopeptidase inhibitor activity (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,67d18220cd1527da,10100,Tay-Sachs disease,MONDO,2,4857,molecular_function,enzyme inhibitor activity,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > enzyme inhibitor activity (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,597911cca11ba7ce,10100,Tay-Sachs disease,MONDO,2,141108,molecular_function,transporter regulator activity,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > transporter regulator activity (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,6013940d25a57846,10100,Tay-Sachs disease,MONDO,2,46872,molecular_function,metal ion binding,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > metal ion binding (molecular_function),disease > gene/protein > molecular_function,associated with > interacts with,2,1
Tay-Sachs,c683aac8ad17d125,10100,Tay-Sachs disease,MONDO,2,45202,cellular_component,synapse,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > synapse (cellular_component),disease > gene/protein > cellular_component,associated with > interacts with,2,1
Tay-Sachs,1b6d2f8b157cd86b,10100,Tay-Sachs disease,MONDO,2,5856,cellular_component,cytoskeleton,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > cytoskeleton (cellular_component),disease > gene/protein > cellular_component,associated with > interacts with,2,1
Tay-Sachs,f8046eaea52d837c,10100,Tay-Sachs disease,MONDO,2,30659,cellular_component,cytoplasmic vesicle membrane,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > cytoplasmic vesicle membrane (cellular_component),disease > gene/protein > cellular_component,associated with > interacts with,2,1
Tay-Sachs,b724dc793d3cf413,10100,Tay-Sachs disease,MONDO,2,97413,cellular_component,Lewy body,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > Lewy body (cellular_component),disease > gene/protein > cellular_component,associated with > interacts with,2,1
Tay-Sachs,73e131c04be97ea3,10100,Tay-Sachs disease,MONDO,2,8021,cellular_component,synaptic vesicle,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > synaptic vesicle (cellular_component),disease > gene/protein > cellular_component,associated with > interacts with,2,1
Tay-Sachs,585b13cdeaa04f64,10100,Tay-Sachs disease,MONDO,2,98793,cellular_component,presynapse,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > presynapse (cellular_component),disease > gene/protein > cellular_component,associated with > interacts with,2,1
Tay-Sachs,2d235148582c81a5,10100,Tay-Sachs disease,MONDO,2,1963,biological_process,"synaptic transmission, dopaminergic",GO,"Tay-Sachs disease (disease) > SNCA (gene/protein) > synaptic transmission, dopaminergic (biological_process)",disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,7b6f73fe639b4c58,10100,Tay-Sachs disease,MONDO,2,42220,biological_process,response to cocaine,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > response to cocaine (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,d37efcfcb58e6aaf,10100,Tay-Sachs disease,MONDO,2,9410,biological_process,response to xenobiotic stimulus,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > response to xenobiotic stimulus (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,5524f368737b343b,10100,Tay-Sachs disease,MONDO,2,1904377,biological_process,positive regulation of protein localization to cell periphery,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > positive regulation of protein localization to cell periphery (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,0788de0dd4f2ff41,10100,Tay-Sachs disease,MONDO,2,46928,biological_process,regulation of neurotransmitter secretion,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > regulation of neurotransmitter secretion (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,2668c36ddeb66804,10100,Tay-Sachs disease,MONDO,2,42417,biological_process,dopamine metabolic process,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > dopamine metabolic process (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,8f3f82a9813a5655,10100,Tay-Sachs disease,MONDO,2,70507,biological_process,regulation of microtubule cytoskeleton organization,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > regulation of microtubule cytoskeleton organization (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,55653ea7cc8ce71a,10100,Tay-Sachs disease,MONDO,2,6749,biological_process,glutathione metabolic process,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > glutathione metabolic process (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,29569c4dcdbf36a0,10100,Tay-Sachs disease,MONDO,2,2000377,biological_process,regulation of reactive oxygen species metabolic process,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > regulation of reactive oxygen species metabolic process (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,2d7fce14f2dc68f9,10100,Tay-Sachs disease,MONDO,2,50806,biological_process,positive regulation of synaptic transmission,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > positive regulation of synaptic transmission (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,630e866ba7307e97,10100,Tay-Sachs disease,MONDO,2,51259,biological_process,protein complex oligomerization,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > protein complex oligomerization (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,c8089223f1ec6d4c,10100,Tay-Sachs disease,MONDO,2,61024,biological_process,membrane organization,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > membrane organization (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,8a607dfebe5ae221,10100,Tay-Sachs disease,MONDO,2,48168,biological_process,regulation of neuronal synaptic plasticity,GO,Tay-Sachs disease (disease) > SNCA (gene/protein) > regulation of neuronal synaptic plasticity (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Tay-Sachs,8dbc90d8243ae048,10100,Tay-Sachs disease,MONDO,2,R-HSA-9833482,pathway,PKR-mediated signaling,REACTOME,Tay-Sachs disease (disease) > SNCA (gene/protein) > PKR-mediated signaling (pathway),disease > gene/protein > pathway,associated with > interacts with,2,1
Tay-Sachs,3aceabd324aa9f32,10100,Tay-Sachs disease,MONDO,2,355,anatomy,pharyngeal mucosa,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > pharyngeal mucosa (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,6ef4a029ee27dfdb,10100,Tay-Sachs disease,MONDO,2,941,anatomy,cranial nerve II,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > cranial nerve II (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,de34088968d672f5,10100,Tay-Sachs disease,MONDO,2,988,anatomy,pons,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > pons (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,381ef8b7bb2cdc17,10100,Tay-Sachs disease,MONDO,2,1135,anatomy,smooth muscle tissue,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > smooth muscle tissue (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,5c17d84054a2f013,10100,Tay-Sachs disease,MONDO,2,1675,anatomy,trigeminal ganglion,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > trigeminal ganglion (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,790491e11498cf64,10100,Tay-Sachs disease,MONDO,2,1782,anatomy,pigmented layer of retina,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > pigmented layer of retina (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,1ea1a63ed6e8d159,10100,Tay-Sachs disease,MONDO,2,1906,anatomy,subthalamic nucleus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > subthalamic nucleus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,cb7e57a77fe1f209,10100,Tay-Sachs disease,MONDO,2,1965,anatomy,substantia nigra pars compacta,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > substantia nigra pars compacta (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,a025679e6496381c,10100,Tay-Sachs disease,MONDO,2,1966,anatomy,substantia nigra pars reticulata,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > substantia nigra pars reticulata (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,8b54e2d5f59d8e1d,10100,Tay-Sachs disease,MONDO,2,2264,anatomy,olfactory bulb,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > olfactory bulb (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,082e70e79eeb22f4,10100,Tay-Sachs disease,MONDO,2,2476,anatomy,lateral globus pallidus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > lateral globus pallidus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,5df17363414c14c5,10100,Tay-Sachs disease,MONDO,2,2483,anatomy,trabecular bone tissue,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > trabecular bone tissue (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,8d2b46e504568fc1,10100,Tay-Sachs disease,MONDO,2,2581,anatomy,postcentral gyrus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > postcentral gyrus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,b64dad2bbe54fc53,10100,Tay-Sachs disease,MONDO,2,2691,anatomy,ventral tegmental area,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > ventral tegmental area (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,209a19c54dc560c8,10100,Tay-Sachs disease,MONDO,2,2771,anatomy,middle temporal gyrus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > middle temporal gyrus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,47a488cf5fdd030a,10100,Tay-Sachs disease,MONDO,2,2810,anatomy,right frontal lobe,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > right frontal lobe (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,030284f3a77a080d,10100,Tay-Sachs disease,MONDO,2,3881,anatomy,CA1 field of hippocampus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > CA1 field of hippocampus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,5642892424e5d256,10100,Tay-Sachs disease,MONDO,2,4087,anatomy,vena cava,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > vena cava (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,2f5c2a0815d1fc92,10100,Tay-Sachs disease,MONDO,2,4167,anatomy,orbitofrontal cortex,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > orbitofrontal cortex (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,7467d917af8b87cc,10100,Tay-Sachs disease,MONDO,2,5343,anatomy,cortical plate,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > cortical plate (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,79f3ad835ce46160,10100,Tay-Sachs disease,MONDO,2,5363,anatomy,inferior vagus X ganglion,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > inferior vagus X ganglion (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,0f5a76d41ddf734b,10100,Tay-Sachs disease,MONDO,2,5386,anatomy,olfactory segment of nasal mucosa,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > olfactory segment of nasal mucosa (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,96c52f4cf93047ae,10100,Tay-Sachs disease,MONDO,2,6469,anatomy,C1 segment of cervical spinal cord,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > C1 segment of cervical spinal cord (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,16a5e2eb0ffaa2e5,10100,Tay-Sachs disease,MONDO,2,7023,anatomy,adult organism,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > adult organism (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,51c9adfa3f1741b2,10100,Tay-Sachs disease,MONDO,2,7227,anatomy,superior vestibular nucleus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > superior vestibular nucleus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,f3c3e07b2d3fedf6,10100,Tay-Sachs disease,MONDO,2,8188,anatomy,tendon of biceps brachii,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > tendon of biceps brachii (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,85c6253b746ae0bb,10100,Tay-Sachs disease,MONDO,2,9853,anatomy,body of uterus,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > body of uterus (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,addb56ea884e08b0,10100,Tay-Sachs disease,MONDO,2,13554,anatomy,Brodmann (1909) area 23,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > Brodmann (1909) area 23 (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,8d78f6af91a57721,10100,Tay-Sachs disease,MONDO,2,14890,anatomy,right hemisphere of cerebellum,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > right hemisphere of cerebellum (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,e841d4d2299bdca5,10100,Tay-Sachs disease,MONDO,2,15488,anatomy,sural nerve,UBERON,Tay-Sachs disease (disease) > SNCA (gene/protein) > sural nerve (anatomy),disease > gene/protein > anatomy,associated with > expression present,2,1
Tay-Sachs,97533802b3546a50,10100,Tay-Sachs disease,MONDO,2,60,gene/protein,ACTB,NCBI,Tay-Sachs disease (disease) > ITGB5 (gene/protein) > ACTB (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,aba141d449b49714,10100,Tay-Sachs disease,MONDO,2,1071,gene/protein,CETP,NCBI,Tay-Sachs disease (disease) > APOE (gene/protein) > CETP (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,a903aa264d602aa3,10100,Tay-Sachs disease,MONDO,2,350,gene/protein,APOH,NCBI,Tay-Sachs disease (disease) > APOE (gene/protein) > APOH (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,573af518680c0b3f,10100,Tay-Sachs disease,MONDO,2,5444,gene/protein,PON1,NCBI,Tay-Sachs disease (disease) > APOE (gene/protein) > PON1 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,d90f9c80350d6d7b,10100,Tay-Sachs disease,MONDO,2,7448,gene/protein,VTN,NCBI,Tay-Sachs disease (disease) > APOE (gene/protein) > VTN (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,baee96c779704e65,10100,Tay-Sachs disease,MONDO,2,345,gene/protein,APOC3,NCBI,Tay-Sachs disease (disease) > APOE (gene/protein) > APOC3 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,8978c9517f748ae8,10100,Tay-Sachs disease,MONDO,2,338,gene/protein,APOB,NCBI,Tay-Sachs disease (disease) > APOE (gene/protein) > APOB (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
